word,domain,intl,variant,final_policy,form,phonemes,syl_before,syl_after,syl_inflation,len_before,len_after,len_inflation,n_epenthesis,n_deleted,n_lossy_segment,n_attested,attested_langs,sim_attested,sim_attested_min,sim_restrictive,sim_permissive,sim_attested_learned,sim_ceiling,sim_attested_pairwise,why,intl_note,retention
banana,wanderwort,banana,V3C,delete,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
banana,wanderwort,banana,V3C,epenthesize,banana,banana,3,3,1.0,6,6,1.0,0,0,0,8,ja|ko|id|ru|es|is|hu|cs,0.889,0.6523,0.9971,0.853,0.8394,0.889,0.8509,West African origin; already fully legal under V1 - the floor case,,1.0
taxi,wanderwort,taxi,V1,delete,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V1,epenthesize,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V2,delete,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V2,epenthesize,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V3,delete,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V3,epenthesize,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V4,delete,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V4,epenthesize,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V5,delete,taksi,taksi,2,2,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.9594,0.8,0.8902,0.994,0.9316,0.9594,0.922,x -> ks medially; short and near-universal,,1.0
taxi,wanderwort,taxi,V5,epenthesize,taksi,taksi,2,2,1.0,5,5,1.0,0,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.9594,0.8,0.8902,0.994,0.9316,0.9594,0.922,x -> ks medially; short and near-universal,,1.0
taxi,wanderwort,taxi,V3C,delete,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
taxi,wanderwort,taxi,V3C,epenthesize,takisi,taksi,2,3,1.5,5,6,1.2,1,0,0,12,ja|ko|hi|sw|id|tr|ru|es|fi|vi|hu|cs,0.8218,0.6667,0.8089,0.8283,0.8157,0.9594,0.922,x -> ks medially; short and near-universal,,0.8566
hotel,wanderwort,hotel,V1,delete,hote,hotel,2,2,1.0,5,4,0.8,0,1,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.6863,0.5,0.7111,0.6757,0.5905,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.7702
hotel,wanderwort,hotel,V1,epenthesize,hoteli,hotel,2,3,1.5,5,6,1.2,1,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8259,0.6667,0.9234,0.7842,0.811,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.9268
hotel,wanderwort,hotel,V2,delete,hote,hotel,2,2,1.0,5,4,0.8,0,1,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.6863,0.5,0.7111,0.6757,0.5905,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.7702
hotel,wanderwort,hotel,V2,epenthesize,hoteli,hotel,2,3,1.5,5,6,1.2,1,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8259,0.6667,0.9234,0.7842,0.811,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.9268
hotel,wanderwort,hotel,V3,delete,hote,hotel,2,2,1.0,5,4,0.8,0,1,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.6863,0.5,0.7111,0.6757,0.5905,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.7702
hotel,wanderwort,hotel,V3,epenthesize,hoteli,hotel,2,3,1.5,5,6,1.2,1,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8259,0.6667,0.9234,0.7842,0.811,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.9268
hotel,wanderwort,hotel,V4,delete,hotel,hotel,2,2,1.0,5,5,1.0,0,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8911,0.7143,0.8793,0.8961,0.8704,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,1.0
hotel,wanderwort,hotel,V4,epenthesize,hotel,hotel,2,2,1.0,5,5,1.0,0,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8911,0.7143,0.8793,0.8961,0.8704,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,1.0
hotel,wanderwort,hotel,V5,delete,hotel,hotel,2,2,1.0,5,5,1.0,0,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8911,0.7143,0.8793,0.8961,0.8704,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,1.0
hotel,wanderwort,hotel,V5,epenthesize,hotel,hotel,2,2,1.0,5,5,1.0,0,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8911,0.7143,0.8793,0.8961,0.8704,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,1.0
hotel,wanderwort,hotel,V3C,delete,hote,hotel,2,2,1.0,5,4,0.8,0,1,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.6863,0.5,0.7111,0.6757,0.5905,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.7702
hotel,wanderwort,hotel,V3C,epenthesize,hoteli,hotel,2,3,1.5,5,6,1.2,1,0,0,10,ja|ko|hi|sw|id|tr|es|fi|is|cs,0.8259,0.6667,0.9234,0.7842,0.811,0.8911,0.817,"final /l/, initial /h/ (silent in several donors) - a second V4 liquid test",,0.9268
tomato,wanderwort,tomate,V1,delete,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V1,epenthesize,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V2,delete,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V2,epenthesize,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V3,delete,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V3,epenthesize,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V4,delete,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V4,epenthesize,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V5,delete,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V5,epenthesize,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V3C,delete,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
tomato,wanderwort,tomate,V3C,epenthesize,tomate,tomate,3,3,1.0,6,6,1.0,0,0,0,9,ja|ko|hi|id|tr|ru|fi|ha|is,0.8508,0.7414,0.9272,0.8127,0.7766,0.8508,0.7783,"Nahuatl Wanderwort, fully legal under V1 - second floor case",,1.0
theory,wanderwort,theoria,V1,delete,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V1,epenthesize,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V2,delete,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V2,epenthesize,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V3,delete,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V3,epenthesize,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V4,delete,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V4,epenthesize,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V5,delete,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V5,epenthesize,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V3C,delete,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
theory,wanderwort,theoria,V3C,epenthesize,teoria,teoria,4,4,1.0,6,6,1.0,0,0,1,6,id|tr|ru|es|fi|cs,0.9168,0.8333,,0.9168,0.8983,0.8888,0.8623,"th again, plus /eo/ hiatus; the abstract-vocabulary counterpart to mathematics",,1.0315
